_identifiers-1	_parent_digital_objects-1.identifier	_digital_object_type.string_key	Master assets filenames	_import_file.original_file_path	_import_file.import_path	_import_file.import_type	Service (Mezzanine) assets filenames	_import_file.service_copy_import_path	_import_file.service_copy_import_type	Access (Streaming) assets filenames	_import_file.access_copy_import_path	_project.string_key	_publish	_publish_targets-1.string_key	_restrictions.restricted_size_image	abstract-1:abstract_value	accession_number-1:accession_number_value	alternative_title-1:alternative_title_value	archivesspace_identifier-1:archivesspace_identifier_value	clio_identifier-1:clio_identifier_value	collection-1:collection_term.value	collection-1:collection_term.uri	collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_title	collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_type	collection-1:collection_archival_series-1:collection_archival_series_part-1:collection_archival_series_part_level	collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_title	collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_type	collection-1:collection_archival_series-1:collection_archival_series_part-2:collection_archival_series_part_level	collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_title	collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_type	collection-1:collection_archival_series-1:collection_archival_series_part-3:collection_archival_series_part_level	coordinates-1:coordinates_value	copyright_note-1:copyright_note_value	culture-1:culture_term.value	date_created_textual-1:date_created_textual_value	date_created-1:date_created_start_value	date_created-1:date_created_end_value	date_created-1:date_created_type	date_created-1:date_created_key_date	digital_origin-1:digital_origin_value	embargo_release_date-1:embargo_release_date_value	extent-1:extent_value	extent-2:extent_value	form-1:form_term.value	frequency-1:frequency_term.authority	genre-1:genre_term.value	internal_note-1:internal_note_value	internal_note-2:internal_note_value	internal_note-3:internal_note_value	internal_note-4:internal_note_value	internal_note-5:internal_note_value	internal_note-6:internal_note_value	internal_note-7:internal_note_value	internal_note-8:internal_note_value	internal_note-9:internal_note_value	language-1:language_term.value	location-1:location_term.value	location-1:location_term.uri	location-1:location_shelf_location-1:location_shelf_location_box_number	location-1:location_shelf_location-1:location_shelf_location_folder_number	location-1:location_shelf_location-1:location_shelf_location_free_text	location-1:location_shelf_location-1:location_shelf_location_item_number	location-1:location_sublocation	name-1:name_term.value	name-1:name_usage_primary	note-1:note_type	note-1:note_value	note-2:note_type	note-2:note_value	note-3:note_type	note-3:note_value	note-4:note_type	note-4:note_value	note-5:note_type	note-5:note_value	note-6:note_type	note-6:note_value	note-7:note_type	note-7:note_value	note-8:note_type	note-8:note_value	note-9:note_type	note-9:note_value	note-10:note_type	note-10:note_value	note_derived_from-1:note_derived_from_value	object_in_context_url-1:object_in_context_url_value	omeka_identifier-1:omeka_identifier_value	order_number-1:order_number_value	place_of_origin-1:place_of_origin_value	publish_note-1:publish_note_value	publisher-1:publisher_value	restriction_on_access-1:restriction_on_access_value	restriction_on_access-1:restriction_on_access_location-1:restriction_on_access_location_term.value	restriction_on_access-2:restriction_on_access_affiliation-1:restriction_on_access_affiliation_value	restriction_on_access-2:restriction_on_access_value	series-1:series_title	series-1:series_issn	series-1:series_number	subject_geographic-1:subject_geographic_term.value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_country_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_region_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_state_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_area-1:subject_hierarchical_geographic_area_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_county_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_borough_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_city-1:subject_hierarchical_geographic_city_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_neighborhood_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_zip_code_text_value	subject_hierarchical_geographic-1:subject_hierarchical_geographic_street-1:subject_hierarchical_geographic_street_value	subject_name-1:subject_name_term.value	subject_title-1:subject_title_term.value	subject_topic-1:subject_topic_term.value	table_of_contents_value	title-1:title_non_sort_portion	title-1:title_sort_portion	type_of_resource-1:type_of_resource_value	use_and_reproduction-1:use_and_reproduction_term.value
RBML_BobFass_11749061_BF4860_01_001	RBML_BobFass_11749061_BF4860_01	asset	RBML_BobFass_11749061_BF4860_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Master/RBML_BobFass_11749061_BF4860_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Master/RBML_BobFass_11749061_BF4860_01_01_m.wav	external	RBML_BobFass_11749061_BF4860_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Service/RBML_BobFass_11749061_BF4860_01_01_s.wav	external	RBML_BobFass_11749061_BF4860_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Streaming/RBML_BobFass_11749061_BF4860_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Paul Gorman's Action on Homelessness																	Copyright for this file is very complicated							reformatted digital		00:40:26.554	40 minutes				Barcode: CCOH075272				Year digitized: 2019			Broadcast number: 31738												BF number	BF4860	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass	Additional physical form	Compact disc			Language	English; interview portion is in Berber with simultaneous English interpretation					/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Master/RBML_BobFass_11749061_BF4860_01_01_master.wav	https://example.org/cul-omeka/086	cul-omeka/086	cul:pdcd:customOrder_086		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			A	Radio Unnameable 1986 November 22		In copyright
RBML_BobFass_11749061_BF4860_01_002	RBML_BobFass_11749061_BF4860_01	asset	RBML_BobFass_11749061_BF4860_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Master/RBML_BobFass_11749061_BF4860_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Master/RBML_BobFass_11749061_BF4860_01_02_m.wav	external	RBML_BobFass_11749061_BF4860_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Service/RBML_BobFass_11749061_BF4860_01_02_s.wav	external	RBML_BobFass_11749061_BF4860_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Streaming/RBML_BobFass_11749061_BF4860_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Paul Gorman's Action on Homelessness																	Copyright for this file is very complicated							reformatted digital		00:40:27.840	40 minutes				Barcode: CCOH075272				Year digitized: 2019			Broadcast number: 31738												BF number	BF4860	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4860/Master/RBML_BobFass_11749061_BF4860_01_02_master.wav	https://example.org/cul-omeka/087	cul-omeka/087	cul:pdcd:customOrder_087		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																			An	Part number 2 of 3		In copyright
RBML_BobFass_11749061_BF5166_01		item										TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Dean Friedman	cul:artProperties_1987.088		cul:as:id_088	8277018	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries IV: Village Green Preservation Society, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Meiji;Euboean (Greek regional culture)	1986 December 20 - 1999 December 31	1986-12-20	1999-12-31		TRUE	reformatted digital		00:47:36.389	48 minutes	sound recordings;mixed materials	Weekly	Radio call-in shows;Popular music radio programs	Barcode: CCOH079154				Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 215	testSet_Folder_088		testSet_BF0088	Archives	Fass, Bob, 1933---Host--Former owner;Linhart, Buzzy--Speaker--Performer	TRUE	BF number	BF5166	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass														cul:pdcd:customOrder_088	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	88	East Village/Lower East Side Historic District (New York, N.Y.);Burnsville (N.C.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Holmes, Jake;Homeward Bound Community Services (New York, N.Y.);Horan, Bob;Horwitz, Avraham	Creem (New York, N.Y.);Subotnick, Morton. Return	Cover versions;Mental suggestion			Radio Unnameable 1986 December 20	sound recording	In copyright
RBML_BobFass_11749061_BF5166_01_001	RBML_BobFass_11749061_BF5166_01	asset	RBML_BobFass_11749061_BF5166_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Master/RBML_BobFass_11749061_BF5166_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Master/RBML_BobFass_11749061_BF5166_01_01_m.wav	external	RBML_BobFass_11749061_BF5166_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Service/RBML_BobFass_11749061_BF5166_01_01_s.wav	external	RBML_BobFass_11749061_BF5166_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Streaming/RBML_BobFass_11749061_BF5166_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Dean Friedman																	Copyright for this file is very complicated							reformatted digital		00:47:36.389	48 minutes				Barcode: CCOH079154				Year digitized: 2019															BF number	BF5166	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Master/RBML_BobFass_11749061_BF5166_01_01_master.wav	https://example.org/cul-omeka/088	cul-omeka/088	cul:pdcd:customOrder_088		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Radio Unnameable 1986 December 20		In copyright
RBML_BobFass_11749061_BF5166_01_002	RBML_BobFass_11749061_BF5166_01	asset	RBML_BobFass_11749061_BF5166_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Master/RBML_BobFass_11749061_BF5166_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Master/RBML_BobFass_11749061_BF5166_01_02_m.wav	external	RBML_BobFass_11749061_BF5166_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Service/RBML_BobFass_11749061_BF5166_01_02_s.wav	external	RBML_BobFass_11749061_BF5166_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Streaming/RBML_BobFass_11749061_BF5166_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	Finding aid content summary: Dean Friedman																	Copyright for this file is very complicated							reformatted digital		00:47:40.925	48 minutes				Barcode: CCOH079154				Year digitized: 2019															BF number	BF5166	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5166/Master/RBML_BobFass_11749061_BF5166_01_02_master.wav	https://example.org/cul-omeka/089	cul-omeka/089	cul:pdcd:customOrder_089		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Part number 1		In copyright
RBML_BobFass_11749061_BF5076_01		item										TBM	TRUE	DLC	Not applicable to sound recording	"Finding aid content summary: Artificial intelligence, Judy Garland sound-alike, Bob describes acts at ""Ballroom,"" thanks to Marathon helpers"	cul:artProperties_1987.090		cul:as:id_090	8277020	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries IV: Village Green Preservation Society, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Showa;Early Geometric	1987 January 24 - 1999 December 31	1987-01-24	1999-12-31		TRUE	reformatted digital	2020-04-01	00:40:41.769	41 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH077828				Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 210	testSet_Folder_090		testSet_BF0090	Archives	Fass, Bob, 1933---Host--Former owner;Midler, Bette--Performer	TRUE	BF number	BF5076	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass														cul:pdcd:customOrder_090	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	90	Europe, Central;Chicago Heights (Ill.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Human Condition (Musical group);Hunt, E. Howard (Everette Howard), 1918-2007;Hunt, John;Hunter College	Punk magazine;Subotnick, Morton. Scenes from an imaginary ballet	Political prisoners;Social movements;Physical fitness;Vietnam War, 1961-1975			Radio Unnameable 1987 January 24	sound recording	In copyright
RBML_BobFass_11749061_BF5076_01_001	RBML_BobFass_11749061_BF5076_01	asset	RBML_BobFass_11749061_BF5076_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Master/RBML_BobFass_11749061_BF5076_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Master/RBML_BobFass_11749061_BF5076_01_01_m.wav	external	RBML_BobFass_11749061_BF5076_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Service/RBML_BobFass_11749061_BF5076_01_01_s.wav	external	RBML_BobFass_11749061_BF5076_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Streaming/RBML_BobFass_11749061_BF5076_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	"Finding aid content summary: Artificial intelligence, Judy Garland sound-alike, Bob describes acts at ""Ballroom,"" thanks to Marathon helpers"																	Copyright for this file is very complicated							reformatted digital	2020-04-01	00:40:41.769	41 minutes				Barcode: CCOH077828				Year digitized: 2019															BF number	BF5076	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Master/RBML_BobFass_11749061_BF5076_01_01_master.wav	https://example.org/cul-omeka/090	cul-omeka/090	cul:pdcd:customOrder_090		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Radio Unnameable 1987 January 24		In copyright
RBML_BobFass_11749061_BF5076_01_002	RBML_BobFass_11749061_BF5076_01	asset	RBML_BobFass_11749061_BF5076_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Master/RBML_BobFass_11749061_BF5076_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Master/RBML_BobFass_11749061_BF5076_01_02_m.wav	external	RBML_BobFass_11749061_BF5076_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Service/RBML_BobFass_11749061_BF5076_01_02_s.wav	external	RBML_BobFass_11749061_BF5076_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Streaming/RBML_BobFass_11749061_BF5076_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording	"Finding aid content summary: Artificial intelligence, Judy Garland sound-alike, Bob describes acts at ""Ballroom,"" thanks to Marathon helpers"																	Copyright for this file is very complicated							reformatted digital		00:40:38.240	41 minutes				Barcode: CCOH077828				Year digitized: 2019															BF number	BF5076	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5076/Master/RBML_BobFass_11749061_BF5076_01_02_master.wav	https://example.org/cul-omeka/091	cul-omeka/091	cul:pdcd:customOrder_091		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Part number 2		In copyright
RBML_BobFass_11749061_BF5167_01		item										TBM	TRUE	DLC	Not applicable to sound recording		cul:artProperties_1987.092	Running title: Igor	cul:as:id_092	8277022	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries IV: Village Green Preservation Society, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Nara;Late Geometric	1987 February 21 - 1999 December 31	1987-02-21	1999-12-31		TRUE	reformatted digital		00:47:49.54	48 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH079162		Notes on quality and contents: Content ends at 11:35		Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 215	testSet_Folder_092		testSet_BF0092	Archives	Fass, Bob, 1933---Host--Former owner;Null, Gary--Speaker	TRUE	BF number	BF5167	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass														cul:pdcd:customOrder_092	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	92	Chicago (Ill.);Spruce Pine (N.C.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Indiana University;Ingram, Dan;Innis, Roy, 1934-2017;International Telephone and Telegraph Corporation	Punk planet;Subotnick, Morton. Works. Selections (Mode)	Journalists;Student Strike (Columbia University : 1968)			Radio Unnameable 1987 February 21	sound recording	In copyright
RBML_BobFass_11749061_BF5167_01_001	RBML_BobFass_11749061_BF5167_01	asset	RBML_BobFass_11749061_BF5167_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Master/RBML_BobFass_11749061_BF5167_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Master/RBML_BobFass_11749061_BF5167_01_01_m.wav	external	RBML_BobFass_11749061_BF5167_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Service/RBML_BobFass_11749061_BF5167_01_01_s.wav	external	RBML_BobFass_11749061_BF5167_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Streaming/RBML_BobFass_11749061_BF5167_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording			Running title: Igor															Copyright for this file is very complicated							reformatted digital		00:47:49.54	48 minutes				Barcode: CCOH079162				Year digitized: 2019															BF number	BF5167	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Master/RBML_BobFass_11749061_BF5167_01_01_master.wav	https://example.org/cul-omeka/092	cul-omeka/092	cul:pdcd:customOrder_092		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Radio Unnameable 1987 February 21		In copyright
RBML_BobFass_11749061_BF5167_01_002	RBML_BobFass_11749061_BF5167_01	asset	RBML_BobFass_11749061_BF5167_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Master/RBML_BobFass_11749061_BF5167_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Master/RBML_BobFass_11749061_BF5167_01_02_m.wav	external	RBML_BobFass_11749061_BF5167_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Service/RBML_BobFass_11749061_BF5167_01_02_s.wav	external	RBML_BobFass_11749061_BF5167_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Streaming/RBML_BobFass_11749061_BF5167_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:47:53.911	48 minutes				Barcode: CCOH079162				Year digitized: 2019															BF number	BF5167	Original format	audio compact cassette	Dimensions	Audiocassette	Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF5167/Master/RBML_BobFass_11749061_BF5167_01_02_master.wav	https://example.org/cul-omeka/093	cul-omeka/093	cul:pdcd:customOrder_093		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Part number 3		In copyright
RBML_BobFass_11749061_BF4822_01		item										TBM	TRUE	DLC	Not applicable to sound recording		cul:artProperties_1987.094		cul:as:id_094	8277024	Bob Fass papers, circa 1960-2011	http://id.library.columbia.edu/term/cb3164d0-5fb5-4f85-aa7c-767308f2f4cb	Series I: Radio Unnameable, 1963-2011	series	1	Subseries I.4: Radio Unnameable, 1990-2011	subseries	2	Sub-subseries V: Miscellaneous conspiracy theories, 1965-1983	otherlevel:sub-subseries	3	40.8071016,-73.9575438	Copyright for this file is very complicated	Kamakura;Hellenistic	1987 February 28 - 1999 December 31	1987-02-28	1999-12-31		TRUE	reformatted digital		00:31:49.348	32 minutes	sound recordings;mixed materials		Radio call-in shows;Popular music radio programs	Barcode: CCOH084891				Year digitized: 2019					English	Rare Book & Manuscript Library, Columbia University		Box 199	testSet_Folder_094		testSet_BF0094	Archives	Fass, Bob, 1933---Host--Former owner;O'Hegarty, Charles, 1937-2010--Performer	TRUE	BF number	BF4822	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass			Creation/production credits	Produced by Paul Gorman; Engineering by Jane Doe				"RBML copy: Inscribed at top right in blue ink: ""My dear Bob, all the best.  Tuli, 73"						cul:pdcd:customOrder_094	New York (N.Y.)		WBAI Radio (New York, N.Y.)					Radio unnameable	1778-0234	94	Berlin (Germany);Marshall (N.C.)	United States of America	North America	New York	Northeast	New York	Manhattan	New York	Morningside Heights	10027	114th Street	Jara, Víctor, 1932-1973;Javits, Jacob K. (Jacob Koppel), 1904-1986;Jeffrey, Travis;Jeffreys, Garland	Apocalypse now (Motion picture);Riley, Terry, 1935- Instrumental music. Selections (Organ of Corti (Sound recording label)	Squatters;Ordination of women--Catholic Church			Radio Unnameable 1987 February 28	sound recording	In copyright
RBML_BobFass_11749061_BF4822_01_001	RBML_BobFass_11749061_BF4822_01	asset	RBML_BobFass_11749061_BF4822_01_01_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Master/RBML_BobFass_11749061_BF4822_01_01_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Master/RBML_BobFass_11749061_BF4822_01_01_m.wav	external	RBML_BobFass_11749061_BF4822_01_01_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Service/RBML_BobFass_11749061_BF4822_01_01_s.wav	external	RBML_BobFass_11749061_BF4822_01_01_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Streaming/RBML_BobFass_11749061_BF4822_01_01_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:31:49.348	32 minutes				Barcode: CCOH084891				Year digitized: 2019															BF number	BF4822	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass								"RBML copy: Inscribed at top right in blue ink: ""My dear Bob, all the best.  Tuli, 73"			/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Master/RBML_BobFass_11749061_BF4822_01_01_master.wav	https://example.org/cul-omeka/094	cul-omeka/094	cul:pdcd:customOrder_094		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Radio Unnameable 1987 February 28		In copyright
RBML_BobFass_11749061_BF4822_01_002	RBML_BobFass_11749061_BF4822_01	asset	RBML_BobFass_11749061_BF4822_01_02_m.wav	RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Master/RBML_BobFass_11749061_BF4822_01_02_m.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Master/RBML_BobFass_11749061_BF4822_01_02_m.wav	external	RBML_BobFass_11749061_BF4822_01_02_s.wav	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Service/RBML_BobFass_11749061_BF4822_01_02_s.wav	external	RBML_BobFass_11749061_BF4822_01_02_s.mp3	/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Streaming/RBML_BobFass_11749061_BF4822_01_02_s.mp3	TBM	TRUE	DLC	Not applicable to sound recording																		Copyright for this file is very complicated							reformatted digital		00:31:37.149	32 minutes				Barcode: CCOH084891				Year digitized: 2019															BF number	BF4822	Original format	audio compact cassette			Base material	Polyester	Acquisition	Gift of Bob Fass											/digital/ingest/RBML/digitized/RBML_BobFass/RBML_BobFass_Batch8/RBML_BobFass_11749061_BF4822/Master/RBML_BobFass_11749061_BF4822_01_02_master.wav	https://example.org/cul-omeka/095	cul-omeka/095	cul:pdcd:customOrder_095		Do Not Publish - This asset should be preserved but not displayed to the public.		On-site Access	Reading Room, Rare Book & Manuscript Library, Columbia University	Current staff, faculty, students	Reading room only																				Part number 4		In copyright
